Outlet_ID,mean_volume,max_volume,std_volume,total_volume,months_active,mean_bill,max_bill,cooler_count,outlet_size,outlet_type,distributor,latitude,longitude,peak_month_volume,consistency_score
OUT_00136,63.09445456739467,432.4071197068166,80.80378831983623,15962.897005550853,253,17847.87164104294,69322.35827743412,1,Small,Bakery,DIST_W_03,6.962256,79.923119,862.8132307003365,0.5151515151515151
OUT_00137,63.412994260401,424.9674209018276,77.61913522166756,15663.009582319048,247,17325.55531888614,67245.26095632132,5,Large,Kiosk,DIST_W_03,7.158698,79.80159,920.390907224709,0.5517241379310345
OUT_00138,61.38612236844203,406.4744210300114,75.61282211078102,13934.649777636341,227,16367.381895518774,56237.11913652607,0,Small,Bakery,DIST_W_02,7.110431,80.015537,911.8799607117489,0.4482758620689655
OUT_00139,64.62985592375537,415.5402858714569,83.90108529850674,17579.320811261463,272,17401.30846619675,65311.16218055477,1,Medium,Hotel,DIST_W_03,7.084746,79.856113,825.2114449520528,0.5882352941176471
OUT_00140,69.02118203790187,413.3431098455664,87.03909064930372,14839.5541381489,215,17767.192171734863,60079.32890045204,2,Medium,Grocery,DIST_W_02,7.068124,79.958952,789.8807642830591,0.5714285714285714
OUT_00141,67.33722561537257,434.0571897481462,84.9933106418432,17305.666983150753,257,17564.225982493415,59875.79123654594,2,Medium,Pharmacy,DIST_W_01,6.990619,79.846309,903.8662376799438,0.53125
OUT_00142,61.5178618059687,425.155559848356,78.55761073454373,15687.054760522018,255,17277.430986502353,63760.520233158255,1,Medium,Pharmacy,DIST_W_01,6.868302,79.840324,824.3534401863747,0.6451612903225806
OUT_00143,62.927057952144395,330.0857302575529,75.51431012265526,13529.317459711045,215,17934.588845439343,62053.78691369997,2,Small,Hotel,DIST_W_03,7.042286,79.82636,669.2933026110236,0.5555555555555556
OUT_00144,67.86530833162124,423.3139610494109,87.81816272635518,17034.19239123693,251,17170.137815206264,59062.49419814183,1,Medium,Grocery,DIST_W_03,6.997819,79.941473,863.0172205048809,0.5333333333333333
OUT_00145,60.12554092302753,410.40852339846936,73.80224832080164,13888.99995321936,231,16350.308778279747,62569.9870524627,1,Medium,Grocery,DIST_W_03,7.125364,80.023792,807.5218790271564,0.6071428571428571
OUT_00146,64.82457532375582,432.23203363760535,86.91098933142823,18475.003967270408,285,16879.40282322744,62010.81039575619,1,Small,Grocery,DIST_W_02,6.802501,79.913769,860.9335553694004,0.5428571428571428
OUT_00147,60.2852600365879,404.9576531399277,75.06324307993283,15734.452869549441,261,17092.876653626918,68565.0860171071,2,Medium,Kiosk,DIST_W_01,7.120914,79.841932,943.2258306822031,0.5454545454545454
OUT_00148,66.8216728568343,416.9020726017965,85.65805958490365,15836.736467069728,237,16748.904588914465,69548.50983942112,2,Medium,Pharmacy,DIST_W_01,7.112566,79.855921,874.7819224339959,0.5517241379310345
OUT_00149,58.544008501633925,388.930197479326,71.11197191536131,15572.706261434623,266,16237.176115983575,55017.935869988825,2,Medium,Pharmacy,DIST_W_03,6.879415,80.06316,914.1850024984117,0.45454545454545453
OUT_00150,62.46781507102652,427.0506421861888,79.9081500311542,16179.16410339587,259,16699.699249137135,60512.20076652014,2,Medium,SMMT,DIST_W_01,7.056891,80.0699,776.9456518574656,0.4838709677419355
OUT_00151,65.2764438499364,429.5270286312102,83.21919182420197,17428.81050793302,267,17166.21784581384,64181.78858591041,1,Small,SMMT,DIST_W_01,6.988743,79.906609,882.54497424527,0.6666666666666666
OUT_00152,67.81129159639106,410.9065486342553,86.56690215315218,16749.38902430859,247,17607.43885078146,62136.673214799404,0,Small,Bakery,DIST_W_03,6.971425,79.929458,880.6988774981954,0.5161290322580645
OUT_00153,65.62625815400499,428.88891983942494,83.39657999870049,13190.877888955003,201,17663.614280850183,65712.20223118589,2,Medium,Eatery,DIST_W_03,6.769636,80.038208,915.4289598707684,0.48148148148148145
OUT_00154,64.26795890075334,432.5181252449751,83.38879993970961,12789.323821249915,199,17348.845146705364,61036.81828432359,1,Small,Bakery,DIST_W_01,7.094299,79.845502,888.6918506793045,0.5384615384615384
OUT_00155,66.30215874260472,432.5077334347318,84.11392394713589,18498.302289186715,279,17881.232319322895,66350.69125006706,1,Medium,SMMT,DIST_W_01,6.771564,79.861363,949.7668559341105,0.5
OUT_00156,61.137104160621654,417.9002613939296,78.95040502579859,15712.235769279765,257,16458.366644585833,53590.48482422224,1,Medium,Eatery,DIST_W_02,6.871041,80.046377,846.4877587640941,0.5625
OUT_00157,62.69153114051113,395.4410535540407,75.5313456655205,13102.530008366826,209,17964.107641366245,62659.54856841223,0,Small,Kiosk,DIST_W_03,6.898644,80.039189,819.5993933614969,0.6153846153846154
OUT_00158,63.05290975480335,403.8725861319166,77.05383006656662,15447.962889926821,245,16857.901674174995,62114.69215766635,0,Small,Hotel,DIST_W_01,7.060018,79.992344,737.0038974921033,0.6
OUT_00159,64.01839270136658,432.5647408541446,80.4418663616503,15684.506211834812,245,17282.62287382035,60546.01255256001,2,Medium,Bakery,DIST_W_03,6.999515,80.04804,784.4265783352827,0.6
OUT_00160,61.17927558508922,406.1727293166205,74.58346099929155,14927.74324276177,244,17373.73240836054,62824.43795675787,3,small,Pharmacy,DIST_W_02,6.900426,79.938602,898.5616918632777,0.4666666666666667
OUT_00161,63.40590897130446,373.5555921086509,81.45197141655328,12237.340431461762,193,16370.883232957915,64096.99053263223,2,Medium,Hotel,DIST_W_02,6.769558,79.830238,870.4369552496173,0.5416666666666666
OUT_00162,61.536811403704625,369.2705906872925,75.96491217069453,14645.7611140817,238,16584.99078599271,54757.38289823702,1,Small,Kiosk,DIST_W_01,6.751106,80.075625,887.1165304317353,0.5666666666666667
OUT_00163,64.80108778596066,420.59202337820057,81.05886083494237,14580.244751841148,225,17128.06962766948,56153.39178928211,5,Large,SMMT,DIST_W_01,6.77627,79.972887,775.943070049384,0.6071428571428571
OUT_00164,68.52531505726567,430.43231156715785,85.58749266355385,17199.854079373683,251,18352.496457181845,68229.6298880004,0,Small,Pharmacy,DIST_W_02,7.167184,80.077671,893.4354934985017,0.53125
OUT_00165,62.089894242409066,429.8694953430933,79.50399050437214,15584.563454844676,251,17375.603108610838,58382.92496579552,0,Small,Eatery,DIST_W_03,7.119449,79.837399,881.2374994590673,0.5454545454545454
OUT_00166,65.32952252737253,419.8886213758224,83.54497796077715,15809.744451624154,242,17747.407010527608,59969.21457874592,0,Small,Bakery,DIST_W_01,6.995638,79.919701,876.5787768506143,0.5806451612903226
OUT_00167,66.0465023559806,417.2388690419125,82.35333860157195,17568.36962669084,266,17343.978807841737,57675.330232112654,2,Medium,Kiosk,DIST_W_01,7.093895,79.981116,902.78833695869,0.59375
OUT_00168,62.271703497127284,420.43580175382345,78.23684216329285,17124.718461710003,275,17376.881336650742,68742.65428712899,0,Small,Bakery,DIST_W_03,7.16148,79.93971,892.7316544858902,0.5454545454545454
OUT_00169,61.26564597219423,404.2538397781855,74.81915187032294,16174.130536659277,264,17074.676600026207,61519.728140517065,1,Medium,Bakery,DIST_W_03,6.716423,80.073825,800.1449314059789,0.5
OUT_00170,63.995808718846895,404.1186596436589,77.59035618997883,17150.876736650967,268,17932.173021748207,57031.50898310464,0,Small,Pharmacy,DIST_W_02,6.71694,79.893442,869.0080779581597,0.5454545454545454
OUT_00171,60.716326067902756,417.526557809156,75.91636137319566,13236.1590828028,218,17318.46476151261,62035.092696566535,2,Medium,Eatery,DIST_W_01,79.999061,6.706547,929.7686221554086,0.5925925925925926
OUT_00172,64.33775386099538,411.5545614968123,81.31128293870827,14089.968095557988,219,17398.749798437013,61255.5665620732,2,Extra Large,Grocery,DIST_W_03,6.978653,80.05819,862.9454019502001,0.6071428571428571
OUT_00173,61.544358903859,422.2274796064953,75.94445020356162,14216.746906791428,231,16558.30238307852,62556.33485933711,2,Extra Large,SMMT,DIST_W_03,6.997693,79.820123,785.5879664772001,0.5333333333333333
OUT_00174,61.07605827524856,389.5252873608225,78.58839020220937,12887.048296077446,211,16263.877861351795,59860.18398598689,1,Small, Eatery ,DIST_W_03,6.80257,79.857206,702.3989392329405,0.5555555555555556
OUT_00175,56.26343938689687,353.4414857301324,66.40846573082909,15472.445831396639,275,16430.473310141002,67714.39442783501,1,Small,Bakery,DIST_W_01,6.732854,80.032658,722.4248255642328,0.48484848484848486
OUT_00176,59.42251769439581,408.3161112608744,75.10942292795264,14142.559211266202,238,17773.031624373543,63004.92296524435,2,Medium,Kiosk,DIST_W_03,6.940544,79.949104,942.2110243850296,0.4838709677419355
OUT_00177,65.73789839362941,412.502289614364,80.84842598776628,15514.14402089654,236,17294.414445806902,59776.46888210645,0,Small,Hotel,DIST_W_03,6.737752,80.025974,892.9866893251545,0.6
OUT_00178,62.628369290020345,432.9405784743255,81.22003389025187,16972.288077595513,271,17255.4753748629,61593.87613521388,0,Small,Kiosk,DIST_W_02,7.100375,80.093679,1267.7153169762564,0.6060606060606061
OUT_00179,57.47986274483518,348.91010389936673,69.68747247273083,12760.52952935341,222,17130.876604360372,64057.875174614965,5,Large,Grocery,DIST_W_02,6.975861,79.876167,666.5254714236469,0.4827586206896552
OUT_00180,59.66135603458656,327.35276241537514,70.55738457176952,13304.482395712803,223,17350.179836056246,60305.57185189828,1,Medium,Pharmacy,DIST_W_03,6.869636,79.970833,665.573344157239,0.5517241379310345
OUT_00181,61.0686435732655,345.3074689121353,71.8491228813258,14473.268526863923,237,17402.341239068803,61673.02819254343,1,Medium,Eatery,DIST_W_03,7.102657,80.096619,711.3296238158547,0.5666666666666667
OUT_00182,58.356264095192216,337.1231440405241,69.77556854930448,14764.134816083631,253,15532.369136198464,59963.746156675785,5,small,Kiosk,DIST_W_02,7.034043,79.861495,646.3423627083475,0.5625
OUT_00183,61.139507980392516,425.4295549222181,78.20356687060685,14734.621423274597,241,16331.262628365785,61482.14149949823,0,Small,Eatery,DIST_W_03,6.742754,79.862366,884.9596502855267,0.5483870967741935
OUT_00184,59.81425061863512,418.1826498541543,71.18550971802475,13458.206389192903,225,17669.506432717986,61607.78094043821,1,Small,Hotel,DIST_W_03,6.910712,80.067802,883.8798077648994,0.5172413793103449
OUT_00185,66.03580592925564,384.5637895419745,82.1709725742234,14593.913110365498,221,16973.320670320234,69782.24515939079,1,Medium,Eatery,DIST_W_03,7.112554,79.908918,864.4091620768161,0.4642857142857143
OUT_00186,67.45380668026272,429.64684503305085,84.51627830003603,16054.005989902525,238,17433.90955110763,64836.73624574664,0,Small,Pharmacy,DIST_W_03,7.086917,79.908827,918.9176327930938,0.5666666666666667
OUT_00187,63.15118944386918,419.9185437967304,78.9984529106026,14714.227140421519,233,16715.04021494729,62504.83766118636,1,Small,Pharmacy,DIST_W_01,7.089879,79.834271,762.2290331402006,0.5333333333333333
OUT_00188,65.58759903315315,422.695297730051,82.36091149535677,16659.2501544209,254,17361.49592662546,69251.052538581,1,Small,Grocery,DIST_W_02,6.942389,79.953737,937.6531254464287,0.5806451612903226
OUT_00189,63.62697821709134,413.3249024048865,83.34347024310058,12152.752839464447,191,16466.15340290077,57846.82951466461,1,Medium,Grocery,DIST_W_01,6.828944,79.841807,918.1757170784718,0.52
OUT_00190,63.96986777201686,395.25946699482114,82.93283266721431,15288.79839751203,239,17501.348908336804,55545.30579840491,0,Small,Hotel,DIST_W_03,6.78584,79.881692,949.9309173340013,0.5483870967741935
OUT_00191,62.61269857874032,411.8836292133837,75.61353826613599,12647.765112905545,202,16941.021095246335,65650.13314314338,5,Large,Hotel,DIST_W_03,7.107527,79.949427,892.1214665246113,0.5384615384615384
OUT_00192,66.14370904047759,429.37214983881455,86.6754234186462,15014.621952188414,227,18161.399693159885,70494.8683195559,1,Medium, Eatery ,DIST_W_02,7.114871,79.861926,915.9071347159232,0.5666666666666667
OUT_00193,65.48274765840603,428.314062435525,85.48215046175088,16698.100652893536,255,17694.92917437193,74428.72678077554,0,Small,SMMT,DIST_W_02,7.136945,79.979224,906.4505085087524,0.53125
OUT_00194,61.660480914415274,403.9837155208861,76.68904359264748,13503.645320256945,219,18503.5544615148,67433.52025783413,1,Medium,Eatery,DIST_W_01,7.157206,79.925631,899.6345387897657,0.5185185185185185
OUT_00195,60.276366654746866,412.40001193230427,74.5038831886611,12658.036997496842,210,17287.501544759576,66353.29305152486,2,Medium,Eatery,DIST_W_02,6.783142,80.02141,798.9572299626535,0.5
OUT_00196,63.25988485432911,424.47472161423656,76.61415529963392,13790.654898243745,218,17223.047318145283,59574.10120971539,1,Small,Hotel,DIST_W_03,6.894648,79.886608,892.1421366473053,0.5714285714285714
OUT_00197,61.207001661961236,420.3329868408736,75.28840910714686,15546.578422138155,254,17680.32340967364,63219.2450272217,2,Medium,Bakery,DIST_W_01,7.174653,79.918995,772.978516162656,0.53125
OUT_00198,65.02679097910503,429.2941758128179,82.66240886410229,16126.644162818047,248,17591.48289871065,71918.76352078147,0,Small,Bakry,DIST_W_02,6.715592,79.878679,873.2289611886538,0.5666666666666667
OUT_00199,62.5352580614327,427.8626756631541,78.03288456687879,15883.955547603906,254,16197.443564749921,61319.012309163016,2,Large,Pharmacy,DIST_W_03,7.177618,79.846402,742.5158681025665,0.5625
OUT_00200,67.16921728453624,416.4161256970163,85.46009135065528,15448.919975443338,230,17501.755532392905,61723.50363081408,1,Medium,Grocery,DIST_W_01,6.737569,80.018457,845.3069869520724,0.6
OUT_00201,58.185947713732624,389.48509508559926,71.69758409943547,11520.81764731906,198,16200.571396603005,43881.119458920446,2,Medium,Eatery,DIST_W_01,6.929841,79.82278,696.3861030863238,0.5185185185185185
OUT_00202,61.24156062315233,413.3064369580891,79.50763419985918,14820.457670802864,242,17373.258700919483,65577.20543155338,2,Medium,Bakery,DIST_W_02,6.836073,79.977069,782.102265921564,0.5483870967741935
OUT_00203,67.40527972419419,433.36281468634456,84.8421022049976,15638.024896013052,232,17505.136262580552,67045.99640684386,1,Small,Grocery,DIST_W_03,6.768409,80.085071,921.3135308403956,0.4642857142857143
OUT_00204,59.72491871622453,335.39175625082135,72.29481922084152,15409.029028785928,258,15840.967256258626,63588.59513176372,2,Medium,Pharmacy,DIST_W_03,7.179085,80.027518,681.8673908311953,0.48484848484848486
OUT_00205,62.82037901295194,431.494456022318,77.11654774019146,16082.017027315696,256,17374.45239029345,68038.73232015442,4,Large, Eatery ,DIST_W_03,7.046138,80.054759,945.0498735823115,0.6451612903225806
OUT_00206,62.7766287120945,423.4576413263751,82.60253987938744,14878.061004766396,237,17367.419525451955,63629.43643678758,5,Large,SMMT,DIST_W_01,7.046588,79.815479,844.8943616068909,0.5333333333333333
OUT_00207,61.09636859144578,413.4900735582478,75.4423320582944,15274.092147861445,250,17323.90641910739,61123.85618330368,1,Small,SMMT,DIST_W_02,7.199677,79.966742,806.2255904170285,0.53125
OUT_00208,58.79256839988013,414.2211923911232,74.06767834938292,14698.142099970033,250,16772.642540147324,63638.94234943194,3,Large,SMMT,DIST_W_02,7.04871,79.889205,768.3322739452797,0.46875
OUT_00209,62.83880828048363,374.81699324942826,79.26496221550795,12442.084039535759,198,17483.05875698621,62824.0520957344,1,Small,Bakry,DIST_W_02,7.131021,80.053365,752.9971338359005,0.6153846153846154
OUT_00210,64.06102642237421,415.1927547385341,81.4595008956576,16143.378658438301,252,17156.823387455726,63023.60418498623,1,Medium,Grocery,DIST_W_02,7.025084,79.909409,720.3525048900907,0.5
OUT_00211,63.018004664377614,420.24091134631135,80.44608980725168,15565.447152101271,247,17457.118382223427,58616.311057207,0,Small,Eatery,DIST_W_01,7.062383,79.819607,910.1770778129649,0.5161290322580645
OUT_00212,61.90770634657759,410.2984126974735,76.68059348626562,15105.480348564932,244,17127.832053654314,63932.58846782548,5,small,Bakry,DIST_W_03,7.030828,80.021357,912.5211012407289,0.5666666666666667
OUT_00213,60.7005447314261,430.9198762372682,77.17401130495851,14386.029101347985,237,17146.072967246746,63965.23848231831,3,Large,Kiosk,DIST_W_01,6.81648,79.80732,889.2021599941463,0.5862068965517241
OUT_00214,65.77218454774994,412.2636540864439,80.77848632909817,16443.046136937486,250,17010.202179269872,60047.19918699967,4,Extra Large,SMMT,DIST_W_02,6.792736,79.915189,773.13226115231,0.625
OUT_00215,61.50521493105827,432.55289346566514,75.31618939432074,15191.788087971392,247,17749.423445605134,68678.1574049444,0,Small,Hotel,DIST_W_03,7.083594,79.920579,911.4350128391563,0.5161290322580645
OUT_00216,67.70565304476416,433.1734755251415,85.71317466348034,18077.409362952032,267,17593.912760655014,69248.68766741994,0,Small,Kiosk,DIST_W_01,7.192042,80.030482,956.5855572914957,0.5454545454545454
OUT_00217,66.79085021230867,426.5891290354202,84.31026403662803,15562.268099467921,233,17791.365226251794,62064.40283735968,0,Small,Grocery,DIST_W_01,6.819389,79.833142,839.8002103380786,0.5
OUT_00218,61.364139166280374,394.6019839294238,79.17828782986766,13500.110616581682,220,16761.129356894828,61554.98365466204,1,Small,Eatery,DIST_W_02,6.816804,79.812628,719.2270181731725,0.5925925925925926
OUT_00219,60.578325116307084,396.400964905495,74.99413358990333,14235.906402332164,235,17564.62003195666,63398.429165622445,4,Large,Grocery,DIST_W_01,6.754734,79.917489,876.2325711979202,0.4827586206896552
OUT_00220,64.45858328606121,358.0249053499944,79.52456301408183,14438.72265607771,224,17183.452131568225,63101.0949227598,2,Large,Hotel,DIST_W_03,6.744706,79.925274,697.6483021887217,0.5925925925925926
OUT_00221,63.60631807469937,398.9340738880247,79.206004343776,15074.69738370375,237,16296.062352200055,62253.75225106448,4,Large,Pharmacy,DIST_W_03,7.006706,79.85011,797.0359814876603,0.5333333333333333
OUT_00222,64.10209746350692,423.8686215872189,80.4836741467932,16025.52436587673,250,17633.79441495845,72091.17806819307,1,Small,Pharmacy,DIST_W_03,7.003868,79.953807,879.270500296861,0.5625
